,id,budget,genres,overview,popularity,production_companies,release_date,revenue,title,vote_average,original_language,vote_count
22,836225,1500000,"[{'id': 27, 'name': 'Horror'}]","An American priest working in Mexico is considered a saint by many local parishioners. However, due to a botched exorcism, he carries a secret that’s eating him alive until he gets an opportunity to face his demon one final time.",1739.753,"[{'id': 155347, 'logo_path': None, 'name': 'Epica Pictures INC', 'origin_country': ''}]",2022-02-10,0,The Exorcism of God,6.9,en,136
23,526896,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]","Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",1646.18,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 7505, 'logo_path': '/837VMM4wOkODc1idNxGT0KQJlej.png', 'name': 'Marvel Entertainment', 'origin_country': 'US'}]",2022-03-30,161000000,Morbius,6.1,en,746
24,606402,0,"[{'id': 28, 'name': 'Action'}]","Nicknamed after a human-devouring spirit, the ruthless leader of an overseas black ops team takes up a dangerous mission in a city riddled with spies.",970.851,"[{'id': 3491, 'logo_path': '/uKP7h0WRYRK3jAWqrlohB6hO4pk.png', 'name': 'Showbox', 'origin_country': 'KR'}, {'id': 68968, 'logo_path': None, 'name': 'Sang Sang Film', 'origin_country': 'KR'}]",2022-04-08,0,Yaksha: Ruthless Operations,6.2,ko,80
25,585083,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]","When Van Helsing's mysterious invention, the ""Monsterfication Ray,"" goes haywire, Drac and his monster pals are all transformed into humans, and Johnny becomes a monster. In their new mismatched bodies, Drac and Johnny must team up and race across the globe to find a cure before it's too late, and before they drive each other crazy.",957.751,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 2251, 'logo_path': '/6l16UFSkZ1oPpyBYaILgffFZlTc.png', 'name': 'Sony Pictures Animation', 'origin_country': 'US'}, {'id': 34, 'logo_path': '/GagSvqWlyPdkFHMfQ3pNq6ix9P.png', 'name': 'Sony Pictures', 'origin_country': 'US'}, {'id': 2531, 'logo_path': '/pC2iDCDCvV85vOBP7a5Ukxuc0Du.png', 'name': 'MRC', 'origin_country': 'US'}]",2022-02-25,0,Hotel Transylvania: Transformania,7.1,en,863
26,937337,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]","Pedro is a single man in his forties who likes to party, has no children and lives at night. Everything changes when he meets Alin. She mentions to him that she is looking for her dad and that there is a high probability that it is him.",912.07,"[{'id': 14604, 'logo_path': '/nayCQwYiu9QfYn1IprLuo48d8q5.png', 'name': 'Spectrum Films', 'origin_country': 'AU'}]",2022-02-09,0,¡Qué despadre!,8.1,es,36
27,696806,116000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.",908.704,"[{'id': 82819, 'logo_path': '/5Z8WWr0Lf1tInVWwJsxPP0uMz9a.png', 'name': 'Skydance Media', 'origin_country': 'US'}, {'id': 104228, 'logo_path': None, 'name': 'Maximum Effort', 'origin_country': 'US'}, {'id': 2575, 'logo_path': '/9YJrHYlcfHtwtulkFMAies3aFEl.png', 'name': '21 Laps Entertainment', 'origin_country': 'US'}]",2022-03-11,471000000,The Adam Project,7.1,en,2194
28,774825,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",The fearless one-eyed weasel Buck teams up with mischievous possum brothers Crash & Eddie as they head off on a new adventure into Buck's home: The Dinosaur World.,866.06,"[{'id': 73757, 'logo_path': None, 'name': 'Bardel Entertainment', 'origin_country': 'CA'}, {'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]",2022-01-28,0,The Ice Age Adventures of Buck Wild,6.8,en,1120
29,919689,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",A mother and son find themselves faced with a brutal alien invasion where survival will depend on discovering the unthinkable truth about the enemy.,867.699,"[{'id': 1311, 'logo_path': '/ic2bTizdzRLDVzAvN7MXdUg3WQV.png', 'name': 'The Asylum', 'origin_country': 'US'}]",2021-12-22,0,War of the Worlds: Annihilation,5.2,en,44
30,768744,0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]","A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations, that power will bring forth the end of humanity. In order to save everyone, the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-classic selected hero team. It is up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.",891.073,"[{'id': 2849, 'logo_path': '/cN3JNIKawjOMtfk0GBVIbsx69bg.png', 'name': 'BONES', 'origin_country': 'JP'}, {'id': 882, 'logo_path': '/fRSWWjquvzcHjACbtF53utZFIll.png', 'name': 'Toho', 'origin_country': 'JP'}, {'id': 71963, 'logo_path': '/8YTVwpqHtS42dlG6F2mZ8m5IDI4.png', 'name': 'TOHO Animation', 'origin_country': 'JP'}, {'id': 11727, 'logo_path': '/cIMyE9cw1W4kMFGxmC17HKTnVz9.png', 'name': 'Yomiuri Telecasting Corporation', 'origin_country': 'JP'}, {'id': 2918, 'logo_path': '/gyEWUBWwqrm3H5T2hkERD9LxpOq.png', 'name': 'Shueisha', 'origin_country': 'JP'}, {'id': 6755, 'logo_path': '/c0ENH8QeZLvCACpzCpwvYMy2SDr.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP'}, {'id': 1778, 'logo_path': '/69xm6sF3JxugGVjfZfm1YY6d7EE.png', 'name': 'dentsu', 'origin_country': 'JP'}, {'id': 648, 'logo_path': '/nCIeUG7ntLvo8aMXIkldyCy8g5G.png', 'name': 'Sony Music Entertainment (Japan)', 'origin_country': 'JP'}, {'id': 3466, 'logo_path': '/lmCg0zarmM52wrmsZRUY0QlPKLh.png', 'name': 'Movic', 'origin_country': 'JP'}]",2021-08-06,38410729,My Hero Academia: World Heroes' Mission,7.4,ja,173
31,580489,110000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","After finding a host body in investigative reporter Eddie Brock, the alien symbiote must face a new enemy, Carnage, the alter ego of serial killer Cletus Kasady.",890.585,"[{'id': 7505, 'logo_path': '/837VMM4wOkODc1idNxGT0KQJlej.png', 'name': 'Marvel Entertainment', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 84041, 'logo_path': '/nw4kyc29QRpNtFbdsBHkRSFavvt.png', 'name': 'Pascal Pictures', 'origin_country': 'US'}, {'id': 53462, 'logo_path': None, 'name': 'Matt Tolmach Productions', 'origin_country': 'US'}, {'id': 166230, 'logo_path': None, 'name': 'Avi Arad Productions', 'origin_country': 'US'}]",2021-09-30,500000000,Venom: Let There Be Carnage,7.0,en,7290
32,823625,43000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",Travis Block is a shadowy Government agent who specializes in removing operatives whose covers have been exposed. He then has to uncover a deadly conspiracy within his own ranks that reaches the highest echelons of power.,800.246,"[{'id': 33768, 'logo_path': '/f8TDXTNoj4G4eRCKlUpG3KYQj9I.png', 'name': 'The Solution', 'origin_country': 'US'}, {'id': 5357, 'logo_path': '/19A0Ilxeh1bWMlyMtMgGzcNBn07.png', 'name': 'Zero Gravity Management', 'origin_country': 'US'}, {'id': 11840, 'logo_path': '/8oyCRYf6ezxB5h8HJIPVG8JjzgL.png', 'name': 'Film Victoria', 'origin_country': 'AU'}, {'id': 69756, 'logo_path': None, 'name': 'Lightstream Entertainment', 'origin_country': 'AU'}, {'id': 7584, 'logo_path': '/eGkfvvyf4fJTvBUR1xt1669IPA3.png', 'name': 'Screen Australia', 'origin_country': 'AU'}]",2022-02-10,15400000,Blacklight,6.2,en,364
33,785985,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]","Ousmane Diakité and François Monge are two cops with very different styles, backgrounds and careers. The unlikely pair are reunited once again for a new investigation that takes them across France. What seemed to be a simple drug deal turns out to be a much bigger criminal case wrapped in danger and unexpected comedy.",1375.552,"[{'id': 121654, 'logo_path': '/3IzRrnakUemajC7fzC07WRNyZ9D.png', 'name': 'Mandarin Production', 'origin_country': 'FR'}]",2022-05-06,0,The Takedown,5.8,fr,115
34,845885,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","A father is imprisoned after committing a brutal revenge crime. During his confinement he must adapt to a new life of abuse, including injury and humiliation by guards and other prisoners.",978.37,[],2021-09-05,0,Dark Blood,3.3,en,4
35,676705,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","Pil, a little vagabond girl, lives on the streets of the medieval city of Roc-en-Brume, along with her three tame weasels. She survives of food stolen from the castle of the sinister Regent Tristain. One day, to escape his guards, Pil disguises herself as a princess. Thus she embarks upon a mad, delirious adventure, together with Crobar, a big clumsy guard who thinks she's a noble, and Rigolin, a young crackpot jester. Pil is going to have to save Roland, rightful heir to the throne under the curse of a spell. This adventure will turn the entire kingdom upside down, and teach Pil that nobility can be found in all of us.",716.779,"[{'id': 28792, 'logo_path': None, 'name': 'TAT Productions', 'origin_country': 'FR'}, {'id': 2902, 'logo_path': '/nSPZ1BNASeC2dxJKB8AF6dJCx5q.png', 'name': 'SND', 'origin_country': 'FR'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}]",2021-08-11,3114766,Pil's Adventures,7.0,fr,82
36,635302,15800000,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",786.629,"[{'id': 5887, 'logo_path': '/m6FEqz8rQECnmfjEwjNhNAlmhCJ.png', 'name': 'ufotable', 'origin_country': 'JP'}, {'id': 2883, 'logo_path': '/rDYExnBV61jGQnkhVVrPN4Yl7O1.png', 'name': 'Aniplex', 'origin_country': 'JP'}, {'id': 2918, 'logo_path': '/gyEWUBWwqrm3H5T2hkERD9LxpOq.png', 'name': 'Shueisha', 'origin_country': 'JP'}, {'id': 91520, 'logo_path': '/wdcFLdFVOPEm3uEp6Hb9OXgi5Zd.png', 'name': 'STUDIO MAUSU', 'origin_country': 'JP'}]",2020-10-16,503063688,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,8.4,ja,2417
37,939243,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","The third film in the ""Sonic the Hedgehog"" franchise.",669.095,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 113750, 'logo_path': '/A3QVZ9Ah0yI2d2GiXUFpdlbTgyr.png', 'name': 'SEGA', 'origin_country': 'JP'}]",,0,Sonic the Hedgehog 3,0.0,en,0
38,801071,0,"[{'id': 27, 'name': 'Horror'}]","When a vintage Jack-in-the-box is opened by a dying woman, she enters into a deal with the demon within that would see her illness cured in return for helping it claim six innocent victims.",713.374,"[{'id': 150062, 'logo_path': None, 'name': 'Fowler Media', 'origin_country': 'GB'}]",2022-02-24,0,The Jack in the Box: Awakening,6.2,en,42
39,438695,85000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]","Buster and his new cast now have their sights set on debuting a new show at the Crystal Tower Theater in glamorous Redshore City. But with no connections, he and his singers must sneak into the Crystal Entertainment offices, run by the ruthless wolf mogul Jimmy Crystal, where the gang pitches the ridiculous idea of casting the lion rock legend Clay Calloway in their show. Buster must embark on a quest to find the now-isolated Clay and persuade him to return to the stage.",735.233,"[{'id': 6704, 'logo_path': '/fOG2oY4m1YuYTQh4bMqqZkmgOAI.png', 'name': 'Illumination Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]",2021-12-01,406000000,Sing 2,8.1,en,2729
40,938596,0,"[{'id': 27, 'name': 'Horror'}]",A hungry shark begins feeding on unsuspecting lake goers in a small Texas town.,672.599,"[{'id': 141842, 'logo_path': None, 'name': 'B22 Films', 'origin_country': ''}]",2022-02-05,0,Bull Shark,5.8,en,22
41,524434,200000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",740.26,"[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}]",2021-11-03,402027582,Eternals,7.1,en,5543
42,833425,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","Stranded at a rest stop in the mountains during a blizzard, a recovering addict discovers a kidnapped child hidden in a car belonging to one of the people inside the building which sets her on a terrifying struggle to identify who among them is the kidnapper.",683.804,"[{'id': 127928, 'logo_path': '/h0rjX5vjW5r8yEnUBStFarjcLT4.png', 'name': '20th Century Studios', 'origin_country': 'US'}, {'id': 109793, 'logo_path': None, 'name': 'Flitcraft', 'origin_country': 'US'}]",2022-02-25,0,No Exit,6.7,en,445
43,778106,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","The summer before college Auden meets the mysterious Eli, a fellow insomniac. While the seaside town of Colby sleeps, the two embark on a nightly quest to help Auden experience the fun, carefree teen life she never knew she wanted.",669.245,[],2022-05-06,0,Along for the Ride,6.8,en,69
44,566525,150000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,690.131,"[{'id': 420, 'logo_path': '/hUzeosd33nzE5MCNsZxCGEKTXaQ.png', 'name': 'Marvel Studios', 'origin_country': 'US'}]",2021-09-01,432243292,Shang-Chi and the Legend of the Ten Rings,7.7,en,6437
45,760868,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","To end an apocalyptic war and save her daughter, a reluctant soldier embarks on a desperate mission to cross a frozen sea carrying a top-secret cargo.",611.093,"[{'id': 129793, 'logo_path': None, 'name': 'Indio', 'origin_country': 'SE'}]",2022-03-18,0,Black Crab,6.3,sv,431
46,19995,237000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",669.168,"[{'id': 444, 'logo_path': '/42UPdZl6B2cFXgNUASR8hSt9mpS.png', 'name': 'Dune Entertainment', 'origin_country': 'US'}, {'id': 574, 'logo_path': '/iB6GjNVHs5hOqcEYt2rcjBqIjki.png', 'name': 'Lightstorm Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 290, 'logo_path': '/Q8mw2AOQQc8Qg0uNwLWq86DVZv.png', 'name': 'Ingenious Media', 'origin_country': 'GB'}]",2009-12-10,2847246203,Avatar,7.5,en,25393
47,454626,85000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","Powered with incredible speed, Sonic The Hedgehog embraces his new home on Earth. That is, until Sonic sparks the attention of super-uncool evil genius Dr. Robotnik. Now it’s super-villain vs. super-sonic in an all-out race across the globe to stop Robotnik from using Sonic’s unique power for world domination.",543.452,"[{'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 10644, 'logo_path': '/ocLZIdYJBppuCt1rhYEb2jbpt5F.png', 'name': 'Blur Studios', 'origin_country': 'US'}, {'id': 77884, 'logo_path': '/dP2lxVNctD5Cried0IWVqgrO2o9.png', 'name': 'Marza Animation Planet', 'origin_country': 'JP'}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 113750, 'logo_path': '/A3QVZ9Ah0yI2d2GiXUFpdlbTgyr.png', 'name': 'SEGA', 'origin_country': 'JP'}, {'id': 100711, 'logo_path': None, 'name': 'DJ2 Entertainment', 'origin_country': 'US'}, {'id': 134794, 'logo_path': None, 'name': 'Digital Makeup Group', 'origin_country': 'US'}, {'id': 134796, 'logo_path': None, 'name': 'Stories International', 'origin_country': 'JP'}]",2020-02-12,306766470,Sonic the Hedgehog,7.4,en,7965
48,803114,0,"[{'id': 53, 'name': 'Thriller'}]","A couple on a romantic getaway find themselves stranded at sea when a tropical storm sweeps away their villa. In order to survive, they are forced to fight the elements, while sharks circle below.",591.578,"[{'id': 100121, 'logo_path': None, 'name': 'Film Bridge International', 'origin_country': ''}, {'id': 89269, 'logo_path': '/pKWk2XfT9xoHYdGKW1Bac7hFvrz.png', 'name': 'Paper Street Pictures', 'origin_country': 'US'}, {'id': 76992, 'logo_path': '/mw3j3P8SUQJKLSJQrLKuSDO9Xr6.png', 'name': 'Saban Films', 'origin_country': 'US'}]",2022-01-28,0,The Requin,4.8,en,112
49,460458,40000000,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company’s exodus left the city a wasteland…with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever…changed…and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",588.047,"[{'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}, {'id': 13161, 'logo_path': None, 'name': 'Tea Shop & Film Company', 'origin_country': 'GB'}, {'id': 342, 'logo_path': None, 'name': 'Davis Films', 'origin_country': 'FR'}, {'id': 36109, 'logo_path': '/wca0Jcidf2N1KAPicYMjGoKOmYu.png', 'name': 'The Fyzz', 'origin_country': 'GB'}, {'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}]",2021-11-24,38600612,Resident Evil: Welcome to Raccoon City,6.2,en,1539
50,646385,24000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",528.913,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 130448, 'logo_path': None, 'name': 'Project X Entertainment', 'origin_country': 'US'}, {'id': 126588, 'logo_path': '/cNhOITS96oOV7SCgUHxvZlWRecx.png', 'name': 'Radio Silence', 'origin_country': 'US'}, {'id': 143790, 'logo_path': None, 'name': 'Spyglass Media Group', 'origin_country': 'US'}]",2022-01-12,140000000,Scream,6.8,en,1285
51,476669,100000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}, {'id': 9648, 'name': 'Mystery'}]","As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",603.357,"[{'id': 5374, 'logo_path': '/iLu169q37KYJR7DANdTsL6bP60K.png', 'name': 'Marv Films', 'origin_country': 'GB'}, {'id': 78995, 'logo_path': None, 'name': 'Cloudy Productions', 'origin_country': 'GB'}, {'id': 127928, 'logo_path': '/h0rjX5vjW5r8yEnUBStFarjcLT4.png', 'name': '20th Century Studios', 'origin_country': 'US'}]",2021-12-22,125928656,The King's Man,6.9,en,2610
52,800510,0,"[{'id': 53, 'name': 'Thriller'}]","A tech worker with agoraphobia discovers recorded evidence of a violent crime but is met with resistance when she tries to report it. Seeking justice, she must do the thing she fears the most: she must leave her apartment.",544.047,"[{'id': 12, 'logo_path': '/iaYpEp3LQmb8AfAtmTvpqd4149c.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 158691, 'logo_path': '/s5ELD35ShWgVKQxgERHM2iP5bXA.png', 'name': 'HBO Max', 'origin_country': 'US'}]",2022-02-10,0,Kimi,6.2,en,398
53,632727,20000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","In this sequel, influencers looking to breathe new life into a Texas ghost town encounter Leatherface, an infamous killer who wears a mask of human skin.",523.855,"[{'id': 923, 'logo_path': '/5UQsZrfbfG2dYJbx8DxfoTr2Bvu.png', 'name': 'Legendary Pictures', 'origin_country': 'US'}, {'id': 125512, 'logo_path': None, 'name': 'Bad Hombre Films', 'origin_country': 'US'}, {'id': 142183, 'logo_path': '/qcWbj3ZEmauPmIBLbTjBb1SULJy.png', 'name': 'Exurbia Films', 'origin_country': 'US'}]",2022-02-18,0,Texas Chainsaw Massacre,5.2,en,748
54,843241,0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]","With the help of the ""Dragon Sin of Wrath"" Meliodas and the worst rebels in history, the Seven Deadly Sins, the ""Holy War"", in which four races, including Humans, Goddesses, Fairies and Giants fought against the Demons, is finally over. At the cost of the ""Lion Sin of Pride"" Escanor's life, the Demon King was defeated and the world regained peace. After that, each of the Sins take their own path.",559.914,"[{'id': 6075, 'logo_path': '/vlfJrLVL1TeNrCeeLBAwJXNv65M.png', 'name': 'Studio Deen', 'origin_country': 'JP'}]",2021-07-02,0,The Seven Deadly Sins: Cursed by Light,7.9,ja,337
55,698508,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",A retelling of the biblical book of Hosea set against the backdrop of the California Gold Rush of 1850.,495.447,"[{'id': 54927, 'logo_path': None, 'name': 'Mission Pictures International', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 153433, 'logo_path': None, 'name': 'Nthibah Pictures', 'origin_country': ''}, {'id': 79287, 'logo_path': None, 'name': 'Advantage Entertainment', 'origin_country': ''}, {'id': 157314, 'logo_path': None, 'name': 'Pinnacle Peak Pictures', 'origin_country': ''}]",2022-01-21,9100000,Redeeming Love,7.6,en,57
56,860159,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","When an aspiring young artist is forced to join her high school track team, she uses it as an opportunity to pursue the girl she's been harboring a long-time crush on. But she soon finds herself falling for an unexpected teammate and discovers what real love feels like.",531.718,"[{'id': 150969, 'logo_path': '/7oS9vcqTqm4m7x1GP0zBZaRkiPw.png', 'name': 'Animal Pictures', 'origin_country': 'US'}, {'id': 112397, 'logo_path': '/nKPY081QSorgv0RLeclKbzcXyna.png', 'name': 'American High', 'origin_country': 'US'}, {'id': 1473, 'logo_path': None, 'name': 'Depth of Field', 'origin_country': 'US'}, {'id': 8533, 'logo_path': '/5jxaT7zoJKtnwqxniiJ9iJLsJru.png', 'name': 'LD Entertainment', 'origin_country': 'US'}, {'id': 787, 'logo_path': '/cCefBs1t7jxtiz3eCxBp9yxrxGx.png', 'name': '3 Arts Entertainment', 'origin_country': 'US'}]",2022-04-29,0,Crush,7.4,en,92
57,425909,75000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]","When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",510.556,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 13240, 'logo_path': '/aTc07YaNHo8WNgkQSnvLmG6w4nW.png', 'name': 'Bron Studios', 'origin_country': 'CA'}, {'id': 2364, 'logo_path': '/oZyR5maGM96jReVgW7oJ7mXN8ts.png', 'name': 'The Montecito Picture Company', 'origin_country': 'US'}, {'id': 84042, 'logo_path': None, 'name': 'Ghost Corps', 'origin_country': 'US'}]",2021-11-11,191000000,Ghostbusters: Afterlife,7.7,en,2665
58,1865,380000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]","Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",514.034,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 130, 'logo_path': '/c9dVHPOL3cqCr2593Ahk0nEKTEM.png', 'name': 'Jerry Bruckheimer Films', 'origin_country': 'US'}, {'id': 20478, 'logo_path': '/gSS2OBc6dRsK2ewRx5lcwnARrpl.png', 'name': 'Moving Picture Company', 'origin_country': 'GB'}]",2011-05-14,1045713802,Pirates of the Caribbean: On Stranger Tides,6.5,en,11944
